series_id,industry,year,month,employment
CES4000000001,"Trade, transportation, utilities",1976,3,15980.0
CES4000000001,"Trade, transportation, utilities",1976,4,16055.0
CES4000000001,"Trade, transportation, utilities",1976,5,16080.0
CES4000000001,"Trade, transportation, utilities",1976,6,16090.0
CES4000000001,"Trade, transportation, utilities",1976,7,16132.0
CES4000000001,"Trade, transportation, utilities",1976,8,16169.0
CES4000000001,"Trade, transportation, utilities",1976,9,16216.0
CES4000000001,"Trade, transportation, utilities",1976,10,16219.0
CES4000000001,"Trade, transportation, utilities",1976,11,16242.0
CES4000000001,"Trade, transportation, utilities",1976,12,16294.0
CES4000000001,"Trade, transportation, utilities",1977,1,16375.0
CES4000000001,"Trade, transportation, utilities",1977,2,16424.0
CES4000000001,"Trade, transportation, utilities",1977,3,16501.0
CES4000000001,"Trade, transportation, utilities",1977,4,16567.0
CES4000000001,"Trade, transportation, utilities",1977,5,16638.0
CES4000000001,"Trade, transportation, utilities",1977,6,16709.0
CES4000000001,"Trade, transportation, utilities",1977,7,16772.0
CES4000000001,"Trade, transportation, utilities",1977,8,16834.0
CES4000000001,"Trade, transportation, utilities",1977,9,16922.0
CES4000000001,"Trade, transportation, utilities",1977,10,16962.0
CES4000000001,"Trade, transportation, utilities",1977,11,17047.0
CES4000000001,"Trade, transportation, utilities",1977,12,17138.0
CES4000000001,"Trade, transportation, utilities",1978,1,17198.0
CES4000000001,"Trade, transportation, utilities",1978,2,17264.0
CES4000000001,"Trade, transportation, utilities",1978,3,17351.0
CES4000000001,"Trade, transportation, utilities",1978,4,17452.0
CES4000000001,"Trade, transportation, utilities",1978,5,17541.0
CES4000000001,"Trade, transportation, utilities",1978,6,17648.0
CES4000000001,"Trade, transportation, utilities",1978,7,17672.0
CES4000000001,"Trade, transportation, utilities",1978,8,17738.0
CES4000000001,"Trade, transportation, utilities",1978,9,17795.0
CES4000000001,"Trade, transportation, utilities",1978,10,17894.0
CES4000000001,"Trade, transportation, utilities",1978,11,17985.0
CES4000000001,"Trade, transportation, utilities",1978,12,18047.0
CES4000000001,"Trade, transportation, utilities",1979,1,18107.0
CES4000000001,"Trade, transportation, utilities",1979,2,18157.0
CES4000000001,"Trade, transportation, utilities",1979,3,18214.0
CES4000000001,"Trade, transportation, utilities",1979,4,18143.0
CES4000000001,"Trade, transportation, utilities",1979,5,18237.0
CES4000000001,"Trade, transportation, utilities",1979,6,18294.0
CES4000000001,"Trade, transportation, utilities",1979,7,18267.0
CES4000000001,"Trade, transportation, utilities",1979,8,18281.0
CES4000000001,"Trade, transportation, utilities",1979,9,18316.0
CES4000000001,"Trade, transportation, utilities",1979,10,18390.0
CES4000000001,"Trade, transportation, utilities",1979,11,18454.0
CES4000000001,"Trade, transportation, utilities",1979,12,18438.0
CES4000000001,"Trade, transportation, utilities",1980,1,18456.0
CES4000000001,"Trade, transportation, utilities",1980,2,18491.0
CES4000000001,"Trade, transportation, utilities",1980,3,18495.0
CES4000000001,"Trade, transportation, utilities",1980,4,18395.0
CES4000000001,"Trade, transportation, utilities",1980,5,18356.0
CES4000000001,"Trade, transportation, utilities",1980,6,18306.0
CES4000000001,"Trade, transportation, utilities",1980,7,18285.0
CES4000000001,"Trade, transportation, utilities",1980,8,18318.0
CES4000000001,"Trade, transportation, utilities",1980,9,18343.0
CES4000000001,"Trade, transportation, utilities",1980,10,18363.0
CES4000000001,"Trade, transportation, utilities",1980,11,18391.0
CES4000000001,"Trade, transportation, utilities",1980,12,18429.0
CES4000000001,"Trade, transportation, utilities",1981,1,18462.0
CES4000000001,"Trade, transportation, utilities",1981,2,18506.0
CES4000000001,"Trade, transportation, utilities",1981,3,18527.0
CES4000000001,"Trade, transportation, utilities",1981,4,18580.0
CES4000000001,"Trade, transportation, utilities",1981,5,18595.0
CES4000000001,"Trade, transportation, utilities",1981,6,18619.0
CES4000000001,"Trade, transportation, utilities",1981,7,18639.0
CES4000000001,"Trade, transportation, utilities",1981,8,18648.0
CES4000000001,"Trade, transportation, utilities",1981,9,18633.0
CES4000000001,"Trade, transportation, utilities",1981,10,18611.0
CES4000000001,"Trade, transportation, utilities",1981,11,18568.0
CES4000000001,"Trade, transportation, utilities",1981,12,18517.0
CES4000000001,"Trade, transportation, utilities",1982,1,18492.0
CES4000000001,"Trade, transportation, utilities",1982,2,18497.0
CES4000000001,"Trade, transportation, utilities",1982,3,18491.0
CES4000000001,"Trade, transportation, utilities",1982,4,18465.0
CES4000000001,"Trade, transportation, utilities",1982,5,18494.0
CES4000000001,"Trade, transportation, utilities",1982,6,18475.0
CES4000000001,"Trade, transportation, utilities",1982,7,18453.0
CES4000000001,"Trade, transportation, utilities",1982,8,18427.0
CES4000000001,"Trade, transportation, utilities",1982,9,18386.0
CES4000000001,"Trade, transportation, utilities",1982,10,18351.0
CES4000000001,"Trade, transportation, utilities",1982,11,18315.0
CES4000000001,"Trade, transportation, utilities",1982,12,18307.0
CES4000000001,"Trade, transportation, utilities",1983,1,18342.0
CES4000000001,"Trade, transportation, utilities",1983,2,18339.0
CES4000000001,"Trade, transportation, utilities",1983,3,18384.0
CES4000000001,"Trade, transportation, utilities",1983,4,18441.0
CES4000000001,"Trade, transportation, utilities",1983,5,18496.0
CES4000000001,"Trade, transportation, utilities",1983,6,18572.0
CES4000000001,"Trade, transportation, utilities",1983,7,18658.0
CES4000000001,"Trade, transportation, utilities",1983,8,18690.0
CES4000000001,"Trade, transportation, utilities",1983,9,18839.0
CES4000000001,"Trade, transportation, utilities",1983,10,18903.0
CES4000000001,"Trade, transportation, utilities",1983,11,18969.0
CES4000000001,"Trade, transportation, utilities",1983,12,19050.0
CES4000000001,"Trade, transportation, utilities",1984,1,19201.0
CES4000000001,"Trade, transportation, utilities",1984,2,19291.0
CES4000000001,"Trade, transportation, utilities",1984,3,19360.0
CES4000000001,"Trade, transportation, utilities",1984,4,19436.0
CES4000000001,"Trade, transportation, utilities",1984,5,19487.0
CES4000000001,"Trade, transportation, utilities",1984,6,19584.0
CES4000000001,"Trade, transportation, utilities",1984,7,19664.0
CES4000000001,"Trade, transportation, utilities",1984,8,19721.0
CES4000000001,"Trade, transportation, utilities",1984,9,19800.0
CES4000000001,"Trade, transportation, utilities",1984,10,19890.0
CES4000000001,"Trade, transportation, utilities",1984,11,20015.0
CES4000000001,"Trade, transportation, utilities",1984,12,20030.0
CES4000000001,"Trade, transportation, utilities",1985,1,20073.0
CES4000000001,"Trade, transportation, utilities",1985,2,20110.0
CES4000000001,"Trade, transportation, utilities",1985,3,20198.0
CES4000000001,"Trade, transportation, utilities",1985,4,20253.0
CES4000000001,"Trade, transportation, utilities",1985,5,20326.0
CES4000000001,"Trade, transportation, utilities",1985,6,20375.0
CES4000000001,"Trade, transportation, utilities",1985,7,20391.0
CES4000000001,"Trade, transportation, utilities",1985,8,20426.0
CES4000000001,"Trade, transportation, utilities",1985,9,20465.0
CES4000000001,"Trade, transportation, utilities",1985,10,20494.0
CES4000000001,"Trade, transportation, utilities",1985,11,20528.0
CES4000000001,"Trade, transportation, utilities",1985,12,20557.0
CES4000000001,"Trade, transportation, utilities",1986,1,20566.0
CES4000000001,"Trade, transportation, utilities",1986,2,20569.0
CES4000000001,"Trade, transportation, utilities",1986,3,20609.0
CES4000000001,"Trade, transportation, utilities",1986,4,20651.0
CES4000000001,"Trade, transportation, utilities",1986,5,20711.0
CES4000000001,"Trade, transportation, utilities",1986,6,20699.0
CES4000000001,"Trade, transportation, utilities",1986,7,20805.0
CES4000000001,"Trade, transportation, utilities",1986,8,20851.0
CES4000000001,"Trade, transportation, utilities",1986,9,20899.0
CES4000000001,"Trade, transportation, utilities",1986,10,20919.0
CES4000000001,"Trade, transportation, utilities",1986,11,20946.0
CES4000000001,"Trade, transportation, utilities",1986,12,20962.0
CES4000000001,"Trade, transportation, utilities",1987,1,20964.0
CES4000000001,"Trade, transportation, utilities",1987,2,21018.0
CES4000000001,"Trade, transportation, utilities",1987,3,21081.0
CES4000000001,"Trade, transportation, utilities",1987,4,21159.0
CES4000000001,"Trade, transportation, utilities",1987,5,21188.0
CES4000000001,"Trade, transportation, utilities",1987,6,21244.0
CES4000000001,"Trade, transportation, utilities",1987,7,21298.0
CES4000000001,"Trade, transportation, utilities",1987,8,21336.0
CES4000000001,"Trade, transportation, utilities",1987,9,21399.0
CES4000000001,"Trade, transportation, utilities",1987,10,21489.0
CES4000000001,"Trade, transportation, utilities",1987,11,21531.0
CES4000000001,"Trade, transportation, utilities",1987,12,21557.0
CES4000000001,"Trade, transportation, utilities",1988,1,21564.0
CES4000000001,"Trade, transportation, utilities",1988,2,21693.0
CES4000000001,"Trade, transportation, utilities",1988,3,21750.0
CES4000000001,"Trade, transportation, utilities",1988,4,21805.0
CES4000000001,"Trade, transportation, utilities",1988,5,21872.0
CES4000000001,"Trade, transportation, utilities",1988,6,21954.0
CES4000000001,"Trade, transportation, utilities",1988,7,22019.0
CES4000000001,"Trade, transportation, utilities",1988,8,22066.0
CES4000000001,"Trade, transportation, utilities",1988,9,22099.0
CES4000000001,"Trade, transportation, utilities",1988,10,22118.0
CES4000000001,"Trade, transportation, utilities",1988,11,22152.0
CES4000000001,"Trade, transportation, utilities",1988,12,22208.0
CES4000000001,"Trade, transportation, utilities",1989,1,22250.0
CES4000000001,"Trade, transportation, utilities",1989,2,22343.0
CES4000000001,"Trade, transportation, utilities",1989,3,22422.0
CES4000000001,"Trade, transportation, utilities",1989,4,22440.0
CES4000000001,"Trade, transportation, utilities",1989,5,22485.0
CES4000000001,"Trade, transportation, utilities",1989,6,22511.0
CES4000000001,"Trade, transportation, utilities",1989,7,22528.0
CES4000000001,"Trade, transportation, utilities",1989,8,22579.0
CES4000000001,"Trade, transportation, utilities",1989,9,22555.0
CES4000000001,"Trade, transportation, utilities",1989,10,22535.0
CES4000000001,"Trade, transportation, utilities",1989,11,22551.0
CES4000000001,"Trade, transportation, utilities",1989,12,22503.0
CES4000000001,"Trade, transportation, utilities",1990,1,22692.0
CES4000000001,"Trade, transportation, utilities",1990,2,22672.0
CES4000000001,"Trade, transportation, utilities",1990,3,22673.0
CES4000000001,"Trade, transportation, utilities",1990,4,22675.0
CES4000000001,"Trade, transportation, utilities",1990,5,22667.0
CES4000000001,"Trade, transportation, utilities",1990,6,22660.0
CES4000000001,"Trade, transportation, utilities",1990,7,22644.0
CES4000000001,"Trade, transportation, utilities",1990,8,22605.0
CES4000000001,"Trade, transportation, utilities",1990,9,22594.0
CES4000000001,"Trade, transportation, utilities",1990,10,22581.0
CES4000000001,"Trade, transportation, utilities",1990,11,22559.0
CES4000000001,"Trade, transportation, utilities",1990,12,22553.0
CES4000000001,"Trade, transportation, utilities",1991,1,22483.0
CES4000000001,"Trade, transportation, utilities",1991,2,22379.0
CES4000000001,"Trade, transportation, utilities",1991,3,22328.0
CES4000000001,"Trade, transportation, utilities",1991,4,22247.0
CES4000000001,"Trade, transportation, utilities",1991,5,22227.0
CES4000000001,"Trade, transportation, utilities",1991,6,22211.0
CES4000000001,"Trade, transportation, utilities",1991,7,22213.0
CES4000000001,"Trade, transportation, utilities",1991,8,22208.0
CES4000000001,"Trade, transportation, utilities",1991,9,22185.0
CES4000000001,"Trade, transportation, utilities",1991,10,22163.0
CES4000000001,"Trade, transportation, utilities",1991,11,22145.0
CES4000000001,"Trade, transportation, utilities",1991,12,22142.0
CES4000000001,"Trade, transportation, utilities",1992,1,22104.0
CES4000000001,"Trade, transportation, utilities",1992,2,22107.0
CES4000000001,"Trade, transportation, utilities",1992,3,22107.0
CES4000000001,"Trade, transportation, utilities",1992,4,22115.0
CES4000000001,"Trade, transportation, utilities",1992,5,22103.0
CES4000000001,"Trade, transportation, utilities",1992,6,22107.0
CES4000000001,"Trade, transportation, utilities",1992,7,22067.0
CES4000000001,"Trade, transportation, utilities",1992,8,22051.0
CES4000000001,"Trade, transportation, utilities",1992,9,22046.0
CES4000000001,"Trade, transportation, utilities",1992,10,22064.0
CES4000000001,"Trade, transportation, utilities",1992,11,22069.0
CES4000000001,"Trade, transportation, utilities",1992,12,22086.0
CES4000000001,"Trade, transportation, utilities",1993,1,22147.0
CES4000000001,"Trade, transportation, utilities",1993,2,22196.0
CES4000000001,"Trade, transportation, utilities",1993,3,22181.0
CES4000000001,"Trade, transportation, utilities",1993,4,22209.0
CES4000000001,"Trade, transportation, utilities",1993,5,22257.0
CES4000000001,"Trade, transportation, utilities",1993,6,22307.0
CES4000000001,"Trade, transportation, utilities",1993,7,22364.0
CES4000000001,"Trade, transportation, utilities",1993,8,22376.0
CES4000000001,"Trade, transportation, utilities",1993,9,22429.0
CES4000000001,"Trade, transportation, utilities",1993,10,22482.0
CES4000000001,"Trade, transportation, utilities",1993,11,22512.0
CES4000000001,"Trade, transportation, utilities",1993,12,22574.0
CES4000000001,"Trade, transportation, utilities",1994,1,22613.0
CES4000000001,"Trade, transportation, utilities",1994,2,22710.0
CES4000000001,"Trade, transportation, utilities",1994,3,22815.0
CES4000000001,"Trade, transportation, utilities",1994,4,22833.0
CES4000000001,"Trade, transportation, utilities",1994,5,22948.0
CES4000000001,"Trade, transportation, utilities",1994,6,23027.0
CES4000000001,"Trade, transportation, utilities",1994,7,23114.0
CES4000000001,"Trade, transportation, utilities",1994,8,23201.0
CES4000000001,"Trade, transportation, utilities",1994,9,23293.0
CES4000000001,"Trade, transportation, utilities",1994,10,23361.0
CES4000000001,"Trade, transportation, utilities",1994,11,23465.0
CES4000000001,"Trade, transportation, utilities",1994,12,23549.0
CES4000000001,"Trade, transportation, utilities",1995,1,23616.0
CES4000000001,"Trade, transportation, utilities",1995,2,23672.0
CES4000000001,"Trade, transportation, utilities",1995,3,23667.0
CES4000000001,"Trade, transportation, utilities",1995,4,23726.0
CES4000000001,"Trade, transportation, utilities",1995,5,23725.0
CES4000000001,"Trade, transportation, utilities",1995,6,23777.0
CES4000000001,"Trade, transportation, utilities",1995,7,23780.0
CES4000000001,"Trade, transportation, utilities",1995,8,23829.0
CES4000000001,"Trade, transportation, utilities",1995,9,23851.0
CES4000000001,"Trade, transportation, utilities",1995,10,23885.0
CES4000000001,"Trade, transportation, utilities",1995,11,23917.0
CES4000000001,"Trade, transportation, utilities",1995,12,23933.0
CES4000000001,"Trade, transportation, utilities",1996,1,23935.0
CES4000000001,"Trade, transportation, utilities",1996,2,23972.0
CES4000000001,"Trade, transportation, utilities",1996,3,24014.0
CES4000000001,"Trade, transportation, utilities",1996,4,24027.0
CES4000000001,"Trade, transportation, utilities",1996,5,24127.0
CES4000000001,"Trade, transportation, utilities",1996,6,24182.0
CES4000000001,"Trade, transportation, utilities",1996,7,24228.0
CES4000000001,"Trade, transportation, utilities",1996,8,24255.0
CES4000000001,"Trade, transportation, utilities",1996,9,24280.0
CES4000000001,"Trade, transportation, utilities",1996,10,24354.0
CES4000000001,"Trade, transportation, utilities",1996,11,24387.0
CES4000000001,"Trade, transportation, utilities",1996,12,24425.0
CES4000000001,"Trade, transportation, utilities",1997,1,24432.0
CES4000000001,"Trade, transportation, utilities",1997,2,24458.0
CES4000000001,"Trade, transportation, utilities",1997,3,24514.0
CES4000000001,"Trade, transportation, utilities",1997,4,24552.0
CES4000000001,"Trade, transportation, utilities",1997,5,24582.0
CES4000000001,"Trade, transportation, utilities",1997,6,24618.0
CES4000000001,"Trade, transportation, utilities",1997,7,24653.0
CES4000000001,"Trade, transportation, utilities",1997,8,24543.0
CES4000000001,"Trade, transportation, utilities",1997,9,24737.0
CES4000000001,"Trade, transportation, utilities",1997,10,24806.0
CES4000000001,"Trade, transportation, utilities",1997,11,24862.0
CES4000000001,"Trade, transportation, utilities",1997,12,24903.0
CES4000000001,"Trade, transportation, utilities",1998,1,24927.0
CES4000000001,"Trade, transportation, utilities",1998,2,24945.0
CES4000000001,"Trade, transportation, utilities",1998,3,24962.0
CES4000000001,"Trade, transportation, utilities",1998,4,24995.0
CES4000000001,"Trade, transportation, utilities",1998,5,25073.0
CES4000000001,"Trade, transportation, utilities",1998,6,25104.0
CES4000000001,"Trade, transportation, utilities",1998,7,25144.0
CES4000000001,"Trade, transportation, utilities",1998,8,25183.0
CES4000000001,"Trade, transportation, utilities",1998,9,25224.0
CES4000000001,"Trade, transportation, utilities",1998,10,25240.0
CES4000000001,"Trade, transportation, utilities",1998,11,25291.0
CES4000000001,"Trade, transportation, utilities",1998,12,25361.0
CES4000000001,"Trade, transportation, utilities",1999,1,25380.0
CES4000000001,"Trade, transportation, utilities",1999,2,25484.0
CES4000000001,"Trade, transportation, utilities",1999,3,25520.0
CES4000000001,"Trade, transportation, utilities",1999,4,25580.0
CES4000000001,"Trade, transportation, utilities",1999,5,25630.0
CES4000000001,"Trade, transportation, utilities",1999,6,25680.0
CES4000000001,"Trade, transportation, utilities",1999,7,25745.0
CES4000000001,"Trade, transportation, utilities",1999,8,25774.0
CES4000000001,"Trade, transportation, utilities",1999,9,25829.0
CES4000000001,"Trade, transportation, utilities",1999,10,25882.0
